Epoch,Phase,Loss,Accuracy,Precision,Recall,F1-Score
50,train,1.3288,0.6917,0.4882,0.4884,0.4880
50,val,0.7754,0.9586,0.9589,0.9586,0.9586
Evaluation Metrics:
Accuracy: 0.9527, Precision: 0.9531, Recall: 0.9527, F1 Score: 0.9525

Evaluation on Test Set:
Evaluation Metrics:
Accuracy: 0.8350, Precision: 0.8727, Recall: 0.8350, F1 Score: 0.8310
Model Summary:
Total params: 42198200
Trainable params: 42198200
