Epoch,Phase,Loss,Accuracy,Precision,Recall,F1-Score
27,val,0.8971,0.9173,0.9445,0.9173,0.9109
28,train,1.3503,0.6768,0.4552,0.4555,0.4550
28,val,0.7761,0.9557,0.9561,0.9557,0.9550
29,train,1.3213,0.6714,0.5719,0.5715,0.5708
29,val,0.8295,0.9409,0.9561,0.9409,0.9396
30,train,1.2982,0.6929,0.6186,0.6188,0.6183
30,val,0.7826,0.9513,0.9555,0.9513,0.9514
31,train,1.2357,0.7254,0.4882,0.4880,0.4878
31,val,0.7739,0.9527,0.9531,0.9527,0.9520
32,train,1.3122,0.7018,0.6368,0.6361,0.6362
32,val,0.8445,0.9276,0.9546,0.9276,0.9206
33,train,1.2460,0.7266,0.6427,0.6420,0.6420
33,val,0.7650,0.9527,0.9553,0.9527,0.9530
34,train,1.3210,0.6980,0.5716,0.5715,0.5712
34,val,0.8059,0.9453,0.9476,0.9453,0.9455
35,train,1.3311,0.7023,0.6423,0.6424,0.6421
35,val,0.8129,0.9424,0.9438,0.9424,0.9424
36,train,1.3365,0.6407,0.5392,0.5393,0.5389
36,val,0.7905,0.9468,0.9476,0.9468,0.9466
37,train,1.2604,0.7378,0.5130,0.5139,0.5132
37,val,0.7954,0.9453,0.9511,0.9453,0.9455
38,train,1.3016,0.6797,0.5189,0.5187,0.5184
38,val,0.8145,0.9424,0.9431,0.9424,0.9410
39,train,1.2631,0.7248,0.5163,0.5161,0.5159
39,val,0.7916,0.9527,0.9551,0.9527,0.9507
40,train,1.2473,0.7080,0.4994,0.4994,0.4991
40,val,0.7818,0.9586,0.9679,0.9586,0.9582
41,train,1.2852,0.7089,0.4395,0.4400,0.4394
41,val,0.8091,0.9483,0.9514,0.9483,0.9449
42,train,1.2555,0.6967,0.5820,0.5815,0.5815
42,val,0.7881,0.9572,0.9600,0.9572,0.9549
43,train,1.1691,0.7667,0.5888,0.5885,0.5884
43,val,0.7639,0.9513,0.9566,0.9513,0.9512
44,train,1.2028,0.7473,0.6039,0.6047,0.6040
44,val,0.7802,0.9409,0.9430,0.9409,0.9409
45,train,1.2774,0.6860,0.6875,0.6871,0.6870
45,val,0.8127,0.9424,0.9469,0.9424,0.9424
46,train,1.3221,0.6749,0.5745,0.5752,0.5746
46,val,0.8010,0.9498,0.9523,0.9498,0.9500
47,train,1.2698,0.6988,0.4972,0.4969,0.4968
47,val,0.7844,0.9468,0.9475,0.9468,0.9466
48,train,1.2622,0.7069,0.5650,0.5656,0.5648
48,val,0.7939,0.9453,0.9474,0.9453,0.9428
49,train,1.2955,0.7159,0.5169,0.5172,0.5168
49,val,0.8660,0.9217,0.9485,0.9217,0.9157
Evaluation Metrics:
Accuracy: 0.9468, Precision: 0.9535, Recall: 0.9468, F1 Score: 0.9467

Evaluation on Test Set:
Evaluation Metrics:
Accuracy: 0.8275, Precision: 0.8661, Recall: 0.8275, F1 Score: 0.8234
Model Summary:
Total params: 54641320
Trainable params: 54641320
